"Bolagsnamn";"Info";"Info";"Info";"Info";"Info";"Info";"Info";"Kursutveck.";"Utdelning";"P/E";"P/S";"P/B";"EV";"ROIC";"Antal Aktier";"ROE";"Vinst/Aktie";"FCF";"Vinsttillväxt";"Börsvärde"
"Strax";"Sverige";"Small Cap";"Finans & Fastighet";"Investmentbolag";"STRAX";"Aktier";"Q1-2018";0.3479795;0.8253334;17.82348;0.4945703;2.284737;448.8359;0.01096735;53.22193;0.01672819;0.1884734;4.281313;"";390.0945
"StrongPoint";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"STRONG";"Aktier";"Q1-2018";4.324702;"";32.01506;0.475661;1.696744;"";"";"";"";"";"";"";""
"Studsvik";"Sverige";"Small Cap";"Industri";"Tjänster & Leverans";"SVIK";"Aktier";"Q1-2018";-0.1843138;0.6;-14.36613;0.4731669;1.102937;805.6832;-0.02026449;8.209667;-0.05238847;-1.560913;-13.99507;"";704.4966
"Subsea7";"Norge";"OBX";"Energi";"Olja & Gas";"SUBC";"Aktier";"Q1-2018";10.04611;"";16.94767;1.316917;0.8553513;"";"";"";"";"";"";"";""
"Sunndal Sparebank";"Norge";"Merkur Market";"Finans & Fastighet";"Bank";"SUNSB-ME";"Aktier";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Suomen Hoivatilat";"Finland";"Mid Cap";"Finans & Fastighet";"Fastigheter";"HOIVA";"Aktier";"Q4-2017";"";"";7.486366;15.43198;1.478487;"";"";"";"";"";"";"";""
"Suominen";"Finland";"Mid Cap";"Sällanköpsvaror";"Konsument";"SUY1V";"Aktier";"Q1-2018";-0.7855992;"";19.4299;0.4566584;1.510695;"";"";"";"";"";"";"";""
"Surgical Science";"Sverige";"First North";"Hälsovård";"Sjukvård";"SUS";"Aktier";"Q1-2018";"";"";-39.02267;3.870948;2.994236;"";"";"";"";"";"";"";""
"Sweco A";"Sverige";"Large Cap";"Industri";"Byggnation";"SWEC A";"Pref";"Q1-2018";18.1392;3.26;21.04982;1.425954;3.851696;10057.05;0.2237016;95.4184;0.2341746;4.930787;208.8733;0.1544146;9505.293
"Sweco B";"Sverige";"Large Cap";"Industri";"Byggnation";"SWEC B";"Aktier";"Q1-2018";16.73372;3.26;21.41948;1.450995;3.919335;9537.888;0.2237016;95.4184;0.2341746;4.930787;208.8733;0.1544146;8986.126
"Swedbank";"Sverige";"Large Cap";"Finans & Fastighet";"Bank";"SWED A";"Aktier";"Q1-2018";1.130879;7.993333;10.73211;4.860196;1.686642;182428;0.007003745;950.8035;0.1282157;12.84149;-3797.133;0.03837916;138278.9
"Svedbergs";"Sverige";"Small Cap";"Industri";"Byggprodukter";"SVED B";"Aktier";"Q1-2018";0.6102564;2.483333;14.29417;1.042488;3.590854;877.5067;0.2184516;21.1782;0.226127;2.289327;32.3272;0.009367133;867.899
"Swedencare";"Sverige";"First North";"Dagligvaror";"Livsmedel";"SECARE";"Aktier";"Q1-2018";"";"";45.5774;6.834372;7.222274;"";"";"";"";"";"";"";""
"Swedish Match";"Sverige";"Large Cap";"Dagligvaror";"Konsumentprodukter";"SWMA";"Aktier";"Q1-2018";5.6784;8.063334;22.68121;4.807496;-21.176;49811.3;0.3756489;230.9702;0.8191319;13.00683;2996.733;0.09557647;42953.17
"Swedish Orphan Biovitrum";"Sverige";"Large Cap";"Hälsovård";"Bioteknik";"SOBI";"Aktier";"Q1-2018";"";"";32.98948;6.841086;6.712134;"";"";"";"";"";"";"";""
"Swedol";"Sverige";"Mid Cap";"Sällanköpsvaror";"Återförsäljare";"SWOL B";"Aktier";"Q1-2018";"";"";13.5831;0.8993869;2.511444;"";"";"";"";"";"";"";""
"Swemet";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"SWEM MTF B";"Aktier";"Q4-2017";"";"";-2.178435;0.4281326;2.982775;"";"";"";"";"";"";"";""
"Svenska Aerogel";"Sverige";"First North";"Industri";"Produktion";"AERO";"Aktier";"Q1-2018";"";"";-5.74662;13.94072;1.780378;"";"";"";"";"";"";"";""
"Svenska Bostadsfonden 14A";"Sverige";"NGM";"Finans & Fastighet";"Fastigheter";"SB14 A";"Aktier";"Q4-2017";"";"";35034.69;10698.59;989.4611;"";"";"";"";"";"";"";""
"Sveriges Bostadsrättscentrum";"Sverige";"NGM";"Finans & Fastighet";"Fastigheter";"SBC";"Aktier";"Q1-2018";"";"";21.83918;2.311717;7.759797;"";"";"";"";"";"";"";""
"Svolder A";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"SVOL A";"Pref";"Q2-2018";"";1.695;12.86873;"";0.9605829;1436.067;0.1316501;25.6;0.1362278;17.20723;47.92;-0.05125227;1428.48
"Svolder B";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"SVOL B";"Aktier";"Q2-2018";5.591187;1.695;12.14658;"";0.9066783;1152.73;0.1316501;25.6;0.1362278;17.20723;47.92;-0.05125227;1145.143
"Sydbank";"Denmark";"Large Cap";"Finans & Fastighet";"Bank";"SYDB";"Aktier";"Q1-2018";2.834483;"";9.811317;3.861809;1.309728;"";"";"";"";"";"";"";""
"Sydsvenska Hem";"Sverige";"Aktietorget";"Finans & Fastighet";"Fastigheter";"SYDSV";"Aktier";"Q3-2018";"";"";6.389215;4.821675;1.099663;"";"";"";"";"";"";"";""
"SynAct Pharma";"Sverige";"Aktietorget";"Hälsovård";"Bioteknik";"SYNACT";"Aktier";"Q1-2018";"";"";-11.44033;"";16.8026;"";"";"";"";"";"";"";""
"SyntheticMR";"Sverige";"Aktietorget";"Informationsteknik";"Programvara & Internet";"SYNT";"Aktier";"Q1-2018";"";"";158.3038;33.81868;39.01097;"";"";"";"";"";"";"";""
"Systemair";"Sverige";"Mid Cap";"Industri";"Byggprodukter";"SYSR";"Aktier";"Q3-2018";"";"";20.03911;0.6875806;2.012917;"";"";"";"";"";"";"";""
"Taaleri";"Finland";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"TAALA";"Aktier";"Q4-2017";"";"";12.80416;3.444468;2.629652;"";"";"";"";"";"";"";""
"TagMaster";"Sverige";"First North";"Informationsteknik";"Kommunikation";"TAGM B";"Aktier";"Q1-2018";1.173333;"";19.45107;1.531561;3.151355;122.2437;-0.3458047;93.79832;-0.3423767;-0.03022;-7.338866;0.02252245;126.1764
"Talenom";"Finland";"Small Cap";"Sällanköpsvaror";"Tjänster & Leverans";"TNOM";"Aktier";"Q4-2017";"";"";27.93854;2.283771;6.840339;"";"";"";"";"";"";"";""
"Talkpool";"Sverige";"First North";"Informationsteknik";"Kommunikation";"TALK";"Aktier";"Q1-2018";"";"";275.2294;1.042029;8.853922;"";"";"";"";"";"";"";""
"Tangiamo Touch";"Sverige";"First North";"Sällanköpsvaror";"Betting & Spel";"TANGI";"Aktier";"Q1-2018";"";"";-15.84861;2.081015;1.490512;"";"";"";"";"";"";"";""
"TargetEveryOne";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"TEONE";"Aktier";"Q4-2017";"";"";-4.222432;0.6041719;1.256419;"";"";"";"";"";"";"";""
"Targovax";"Norge";"OB Match";"Hälsovård";"Läkemedel";"TRVX";"Aktier";"Q1-2018";"";"";-7.325113;25593.57;2.010791;"";"";"";"";"";"";"";""
"Taurus Energy";"Sverige";"Aktietorget";"Energi";"Olja & Gas";"TAUR B";"Aktier";"Q2-2018";"";"";-20.42553;"";5.926782;"";"";"";"";"";"";"";""
"TC Connect";"Sverige";"First North";"Informationsteknik";"Kommunikation";"TCC";"Aktier";"Q4-2017";"";"";-101.751;0.7625672;1.441332;"";"";"";"";"";"";"";""
"TC TECH";"Sverige";"First North";"Industri";"Produktion";"TCT";"Aktier";"Q1-2018";"";"";-5.608283;26.94461;6.273854;"";"";"";"";"";"";"";""
"TCM Group";"Denmark";"Small Cap";"Industri";"Byggprodukter";"TCM";"Aktier";"Q1-2018";"";"";18.50195;1.153426;2.946097;"";"";"";"";"";"";"";""
"TDC";"Denmark";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"TDC";"Aktier";"Q1-2018";1.717615;"";28.61546;1.996147;1.538345;"";"";"";"";"";"";"";""
"Team Tankers";"Norge";"OB Standard";"Industri";"Tjänster & Leverans";"TEAM";"Aktier";"Q1-2018";"";"";-3.365019;0.871915;0.5202928;"";"";"";"";"";"";"";""
"Technopolis";"Finland";"Mid Cap";"Finans & Fastighet";"Fastigheter";"TPS1V";"Aktier";"Q1-2018";1.683028;"";7.319841;3.404112;0.9713458;"";"";"";"";"";"";"";""
"Techstep";"Norge";"OB Match";"Informationsteknik";"Kommunikation";"TECH";"Aktier";"Q4-2017";-0.9738325;"";-16.39517;0.577751;1.006312;"";"";"";"";"";"";"";""
"Tecnotree";"Finland";"Small Cap";"Informationsteknik";"IT-Tjänster";"TEM1V";"Aktier";"Q4-2017";-0.8091106;"";-0.557403;0.1561123;-1.415248;"";"";"";"";"";"";"";""
"Tectona Capital";"Sverige";"NGM";"Finans & Fastighet";"Fastigheter";"TCAB MTF B";"Aktier";"Q4-2017";"";"";-8.614501;13.5634;1.294121;"";"";"";"";"";"";"";""
"Tele2 A";"Sverige";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"TEL2 A";"Pref";"Q1-2018";0.2316384;9.350666;174.4;1.967805;3.021362;56033.32;0.09392288;452.2624;0.1154054;6.20578;3686.067;"";46881.05
"Tele2 B";"Sverige";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"TEL2 B";"Aktier";"Q1-2018";0.1763003;9.350666;176.88;1.995788;3.064327;54542.5;0.09392288;452.2624;0.1154054;6.20578;3686.067;"";45390.23
"Telenor";"Norge";"OBX";"Telekommunikation";"Telekommunikationstjänster";"TEL";"Aktier";"Q1-2018";4.534768;"";19.61003;2.066675;4.152842;"";"";"";"";"";"";"";""
"Teleste";"Finland";"Mid Cap";"Informationsteknik";"Kommunikation";"TLT1V";"Aktier";"Q1-2018";1.462069;"";-15.76159;0.578355;1.868608;"";"";"";"";"";"";"";""
"Telia Company";"Sverige";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"TELIA";"Aktier";"Q1-2018";0.3722397;2.873333;94.47964;2.247184;1.67077;244132.4;0.07746472;4419.708;0.114283;3.179227;14196.47;-0.09421349;199240
"Telia Company oyj";"Finland";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"TELIA1";"Aktier";"Q1-2018";0.2216019;0.3130666;79.54813;2.044977;1.687457;26125.09;0.07759574;4419.708;0.1145076;0.34386;1547.472;-0.09169549;21306.91
"Tempest Security";"Sverige";"First North";"Industri";"Tjänster & Leverans";"TSEC";"Aktier";"Q1-2018";"";"";-14.22605;0.8785964;4.974115;"";"";"";"";"";"";"";""
"TerraNet";"Sverige";"First North";"Informationsteknik";"Kommunikation";"TERRNT B";"Aktier";"Q1-2018";"";"";-3.745162;17.77565;3.083443;"";"";"";"";"";"";"";""
"Terveystalo";"Finland";"Large Cap";"Hälsovård";"Sjukvård";"TTALO";"Aktier";"Q1-2018";"";"";43.20407;1.938289;2.888011;"";"";"";"";"";"";"";""
"Tesla";"USA";"NYSE & Nasdaq
";"Industri";"Produktion";"TSLA";"Aktier";"Q1-2018";"";"";-21.75588;4.083245;14.19729;"";"";"";"";"";"";"";""
"Tethys Oil";"Sverige";"Mid Cap";"Energi";"Olja & Gas";"TETY";"Aktier";"Q1-2018";"";1.133333;11.22113;3.193096;1.576226;1260.17;0.008741074;27.48606;0.02364073;3.057107;17.4592;"";1399.444
"TF Bank";"Sverige";"Mid Cap";"Finans & Fastighet";"Bank";"TFBANK";"Aktier";"Q1-2018";"";"";10.24171;2.967725;3.01367;"";"";"";"";"";"";"";""
"TGS-NOPEC";"Norge";"OBX";"Energi";"Olja & Gas";"TGS";"Aktier";"Q1-2018";14.02041;"";50.4515;6.902154;3.11751;"";"";"";"";"";"";"";""
"The Marketing Group";"Sverige";"First North";"Sällanköpsvaror";"Media";"TMG";"Aktier";"Q4-2017";"";"";-0.1498459;0.2981841;0.2092938;"";"";"";"";"";"";"";""
"The Scottish Salmon";"Norge";"OB Match";"Dagligvaror";"Livsmedel";"SSC";"Aktier";"Q2-2017";"";"";12.51053;1.553572;1.645079;"";"";"";"";"";"";"";""
"Thin Film";"Norge";"OB Match";"Informationsteknik";"Elektronisk utrustning";"THIN";"Aktier";"Q1-2018";"";"";-5.197957;50.23143;2.45462;"";"";"";"";"";"";"";""
"THQ Nordic";"Sverige";"First North";"Sällanköpsvaror";"Betting & Spel";"THQN B";"Aktier";"Q1-2018";"";"";82.58138;13.32896;13.68922;"";"";"";"";"";"";"";""
"Three Gates";"Sverige";"NGM";"Sällanköpsvaror";"Betting & Spel";"GATE MTF";"Aktier";"Q4-2017";"";"";-0.548784;1.620117;-1.393192;"";"";"";"";"";"";"";""
"Thule";"Sverige";"Large Cap";"Sällanköpsvaror";"Konsument";"THULE";"Aktier";"Q1-2018";"";"";31.11608;3.828688;5.744008;"";"";"";"";"";"";"";""
"Tieto";"Sverige";"Large Cap";"Informationsteknik";"IT-Tjänster";"TIETOS";"Aktier";"Q1-2018";1.293727;9.635212;18.95862;1.462139;5.590686;14948.76;0.1497955;74.12894;0.1754407;11.21555;628.9847;0.05688219;14087.14
"Tieto Oyj";"Finland";"Large Cap";"Informationsteknik";"IT-Tjänster";"TIETO";"Aktier";"Q1-2018";1.032498;1.03;18.14116;1.40269;5.664613;1585.114;0.1507121;74.12894;0.1765987;1.19692;66.78667;0.05052863;1494.994
"Tikkurila";"Finland";"Mid Cap";"Industri";"Byggprodukter";"TIK1V";"Aktier";"Q4-2017";"";"";62.59794;1.149603;3.729967;"";"";"";"";"";"";"";""
"TiksPac";"Sverige";"Aktietorget";"Industri";"Tjänster & Leverans";"TIKS";"Aktier";"Q3-2018";"";"";11.54523;1.292634;1.634428;"";"";"";"";"";"";"";""
"Time People Group";"Sverige";"NGM";"Informationsteknik";"IT-Tjänster";"TPGR MTF";"Aktier";"Q3-2018";"";"";10.49918;1.014946;2.865138;"";"";"";"";"";"";"";""
"Titanium";"Finland";"First North";"Finans & Fastighet";"Fastigheter";"TITAN";"Aktier";"Q4-2017";"";"";26.03164;6.694761;4.531001;"";"";"";"";"";"";"";""
"Tivoli";"Denmark";"Mid Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"TIV";"Aktier";"Q4-2017";4.216;"";47.47584;3.933747;4.401597;"";"";"";"";"";"";"";""
"TK Development";"Denmark";"Small Cap";"Finans & Fastighet";"Fastigheter";"TKDV";"Aktier";"Q4-2018";"";"";-1.784373;0.8605092;0.7328502;"";"";"";"";"";"";"";""
"Toadman";"Sverige";"NGM";"Sällanköpsvaror";"Betting & Spel";"TOAD MTF";"Aktier";"Q2-2018";"";"";22.08866;6.333558;7.085104;"";"";"";"";"";"";"";""
"Tobii";"Sverige";"Mid Cap";"Informationsteknik";"Elektronisk utrustning";"TOBII";"Aktier";"Q1-2018";"";"";-22.69258;3.314749;3.923753;"";"";"";"";"";"";"";""
"Tobin P. Pref";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TOBIN PREF";"Pref";"Q4-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Tobin Properties";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TOBIN";"Aktier";"Q4-2017";"";"";6.337471;1.83016;0.3739806;"";"";"";"";"";"";"";""
"Tokmanni Group";"Finland";"Mid Cap";"Sällanköpsvaror";"Återförsäljare";"TOKMAN";"Aktier";"Q4-2017";"";"";16.53235;0.5431629;2.670439;"";"";"";"";"";"";"";""
"Toleranzia";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"TOL";"Aktier";"Q1-2018";"";"";-4.694767;8.22107;0.8115109;"";"";"";"";"";"";"";""
"Tomra Systems";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"TOM";"Aktier";"Q1-2018";4.57958;"";45.70051;3.60797;6.120558;"";"";"";"";"";"";"";""
"Topdanmark";"Denmark";"Large Cap";"Finans & Fastighet";"Bank";"TOP";"Aktier";"Q1-2018";11.23333;"";15.98284;1.430417;3.880026;"";"";"";"";"";"";"";""
"TopRight Nordic";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"TOPR MTF";"Aktier";"Q4-2017";"";"";-12.22558;19.52141;7.252581;"";"";"";"";"";"";"";""
"TORM";"Denmark";"Mid Cap";"Industri";"Tjänster & Leverans";"TRMD A";"Aktier";"Q1-2018";"";"";-323.7434;0.7395112;0.5314987;"";"";"";"";"";"";"";""
"Torslanda Property";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TORSAB";"Aktier";"Q4-2017";"";"";16.18005;5.645318;1.379962;"";"";"";"";"";"";"";""
"Totalbanken";"Denmark";"Small Cap";"Finans & Fastighet";"Bank";"TOTA";"Aktier";"Q1-2018";-0.3326733;"";3.035507;1.270239;0.5046974;"";"";"";"";"";"";"";""
"Touchtech";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";" TOUCH";"Aktier";"Q1-2018";"";"";-10.40331;7.956934;5.143861;"";"";"";"";"";"";"";""
"Tourn";"Sverige";"Aktietorget";"Sällanköpsvaror";"Media";"TOURN";"Aktier";"Q1-2018";"";"";-141.704;2.180012;13.59943;"";"";"";"";"";"";"";""
"Traction";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"TRAC B";"Aktier";"Q1-2018";5.475933;2.074;13.42599;"";0.8306007;707.3135;0.1260431;15.6626;0.09765413;10.8509;61.98;"";1382.293
"TradeDoubler";"Sverige";"Small Cap";"Informationsteknik";"Programvara & Internet";"TRAD";"Aktier";"Q1-2018";"";0.6333333;-7.543664;0.07924447;0.4142903;1438.646;-0.4537609;38.60727;0.02587243;0.2921401;-23.15447;"";1543.793
"Trainers House";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"TRH1V";"Aktier";"Q1-2018";-0.7945454;"";27.56098;1.23998;1.539804;"";"";"";"";"";"";"";""
"Transferator A";"Sverige";"Aktietorget";"Finans & Fastighet";"Investmentbolag";"TRAN A";"Aktier";"Q1-2018";"";"";-3.941993;1.068522;2.204105;"";"";"";"";"";"";"";""
"Transferator B";"Sverige";"Aktietorget";"Finans & Fastighet";"Investmentbolag";"TRAN B";"Pref";"Q1-2018";"";"";-3.613569;1.126674;1.132705;"";"";"";"";"";"";"";""
"Transiro";"Sverige";"NGM";"Informationsteknik";"Kommunikation";"TIRO MTF";"Aktier";"Q1-2018";"";"";-0.9398792;0.9502015;0.7930595;"";"";"";"";"";"";"";""
"Transtema";"Sverige";"First North";"Telekommunikation";"Telekommunikationstjänster";"TRANS";"Aktier";"Q1-2018";"";"";26.56527;0.518425;2.192968;"";"";"";"";"";"";"";""
"Tre Kronor Property";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"3KR";"Aktier";"Q4-2017";"";"";7.927408;25.79425;1.003331;"";"";"";"";"";"";"";""
"Treasure";"Norge";"OB Match";"Finans & Fastighet";"Investmentbolag";"TRE";"Aktier";"Q4-2017";"";"";-3.102206;32.6087;0.6853452;"";"";"";"";"";"";"";""
"Trelleborg";"Sverige";"Large Cap";"Industri";"Produktion";"TREL B";"Aktier";"Q1-2018";4.687665;2.833333;21.11294;1.693136;1.840944;33489.48;0.07687507;244.5221;0.1094817;7.193274;473.7333;0.06150712;24940.88
"Trention";"Sverige";"Small Cap";"Finans & Fastighet";"Bank";"TRENT";"Aktier";"Q1-2018";-0.9405452;"";5.613142;4.732141;0.7300269;502.8038;-0.0712382;1.75234;-0.07174809;-32.92444;-29.55606;"";479.6015
"Trianon";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TRIAN B";"Aktier";"Q1-2018";"";"";9.109762;8.597254;1.361593;"";"";"";"";"";"";"";""
"Troax Group";"Sverige";"Mid Cap";"Industri";"Tjänster & Leverans";"TROAX";"Aktier";"Q1-2018";"";"";34.38171;3.999407;7.99825;"";"";"";"";"";"";"";""
"True Heading";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"TRUE B";"Aktier";"Q1-2018";"";"";-1.324444;1.04211;0.9096856;"";"";"";"";"";"";"";""
"Tryg";"Denmark";"Large Cap";"Finans & Fastighet";"Bank";"TRYG";"Aktier";"Q1-2018";"";"";19.13659;2.466581;3.863003;"";"";"";"";"";"";"";""
"TTS Group";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"TTS";"Aktier";"Q1-2018";0.1913767;"";40.96229;0.4378394;1.02021;"";"";"";"";"";"";"";""
"Tulikivi";"Finland";"Small Cap";"Industri";"Byggprodukter";"TULAV";"Aktier";"Q4-2017";-0.8165914;"";-8.125;0.3286837;0.8686641;"";"";"";"";"";"";"";""
"Tysnes Sparebank";"Norge";"Merkur Market";"Finans & Fastighet";"Bank";"TYSB-ME";"Aktier";"Q2-2017";"";"";"";"";"";"";"";"";"";"";"";"";""
"Umida Group";"Sverige";"Aktietorget";"Dagligvaror";"Livsmedel";"UMIDA B";"Aktier";"Q1-2018";"";"";-2.981261;1.06159;1.690675;"";"";"";"";"";"";"";""
"Unibap";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"UNIBAP";"Aktier";"Q3-2018";"";"";-29.99799;16.49659;8.831124;"";"";"";"";"";"";"";""
"Uniflex";"Sverige";"Small Cap";"Industri";"Bemanning";"UFLX B";"Aktier";"Q1-2018";"";1.221333;13.9165;0.3077589;3.945909;363.9613;1.199129;17.59667;0.3160927;1.4001;19.46727;"";399.0814
"Uni-Light LED";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"ULED MTF";"Aktier";"Q4-2017";"";"";-0.9176285;8.426419;0.710907;"";"";"";"";"";"";"";""
"United Bankers";"Finland";"First North";"Finans & Fastighet";"Bank";"UNIAV";"Aktier";"Q4-2017";"";"";22.8385;2.127651;3.461339;"";"";"";"";"";"";"";""
"United Int. Enterprises";"Denmark";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"UIE";"Aktier";"Q4-2017";8.530201;"";11.98121;2.358803;1.411034;"";"";"";"";"";"";"";""
"Unlimited Travel Group";"Sverige";"First North";"Sällanköpsvaror";"Hotell, restaurang & nöje";"UTG";"Aktier";"Q1-2018";"";"";16.83456;0.3158686;6.496709;"";"";"";"";"";"";"";""
"UPM-Kymmene";"Finland";"Large Cap";"Material";"Skog";"UPM";"Aktier";"Q1-2018";1.702703;0.7266666;16.40016;1.683479;1.902403;11786.02;0.03464947;526.0026;0.04728091;0.7621001;856.7333;0.08070596;8068.953
"Uponor";"Finland";"Large Cap";"Industri";"Byggprodukter";"UPONOR";"Aktier";"Q1-2018";0.5803279;"";17.4701;0.8954265;4.215744;"";"";"";"";"";"";"";""
"Urb-it";"Sverige";"First North";"Industri";"Handel & Distribution";"URBIT";"Aktier";"Q4-2017";"";"";-0.1998668;0.8089356;1.975885;"";"";"";"";"";"";"";""
"Uutechnic";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"UUTEC";"Aktier";"Q4-2017";"";"";-45.5;0.8014701;2.594405;"";"";"";"";"";"";"";""
"Vadsbo SwitchTech";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"VADS";"Aktier";"Q1-2018";"";"";-55.16569;2.579428;5.357521;"";"";"";"";"";"";"";""
"Vaisala";"Finland";"Mid Cap";"Informationsteknik";"Elektronisk utrustning";"VAIAS";"Aktier";"Q1-2018";1.770187;"";27.38198;2.339382;4.173879;"";"";"";"";"";"";"";""
"Wallenius Wilhelmsen";"Norge";"OB Match";"Industri";"Handel & Distribution";"WWL";"Aktier";"Q1-2018";"";"";18.67369;0.5668907;0.8430408;"";"";"";"";"";"";"";""
"Wallenstam";"Sverige";"Large Cap";"Finans & Fastighet";"Fastigheter";"WALL B";"Aktier";"Q1-2018";20.53764;0.8850001;11.34189;14.16766;1.269804;26381.6;0.08843177;351.5566;0.1448557;4.53614;-495.1867;0.1334186;12924.39
"Wal-Mart Stores";"USA";"NYSE & Nasdaq
";"Dagligvaror";"Konsumentprodukter";"WMT";"Aktier";"Q2-2018";0.4942652;"";19.78877;0.5140507;3.297477;"";"";"";"";"";"";"";""
"Valmet";"Finland";"Large Cap";"Industri";"Tjänster & Leverans";"VALMT";"Aktier";"Q1-2018";"";"";20.48162;0.7442004;2.897612;"";"";"";"";"";"";"";""
"Valoe";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"VALOE";"Aktier";"Q4-2017";"";"";-0.5174687;5.411682;-0.659787;"";"";"";"";"";"";"";""
"Walt Disney";"USA";"NYSE & Nasdaq
";"Sällanköpsvaror";"Hotell, restaurang & nöje";"DIS";"Aktier";"Q3-2017";4.546559;"";18.00176;2.920489;3.519732;"";"";"";"";"";"";"";""
"Waystream";"Sverige";"First North";"Informationsteknik";"Kommunikation";"WAYS";"Aktier";"Q1-2018";"";"";-7.340242;0.6440154;1.407912;"";"";"";"";"";"";"";""
"VBG";"Sverige";"Mid Cap";"Industri";"Produktion";"VBG B";"Aktier";"Q1-2018";10.16801;1.329333;16.90705;1.204676;1.733604;2169.331;0.09943083;24.8624;0.1298674;3.93926;-23.31066;0.1605279;1854.888
"Webstep";"Norge";"OB Match";"Informationsteknik";"IT-Tjänster";"WSTEP";"Aktier";"Q1-2018";"";"";17.40464;1.122384;1.846249;"";"";"";"";"";"";"";""
"Veidekke";"Norge";"OB Match";"Industri";"Byggnation";"VEI";"Aktier";"Q1-2018";10.17647;"";11.74986;0.4093429;3.151737;"";"";"";"";"";"";"";""
"Veloxis Pharmaceuticals";"Denmark";"Mid Cap";"Hälsovård";"Läkemedel";"VELO";"Aktier";"Q1-2018";"";"";-32.07018;7.387506;101.647;"";"";"";"";"";"";"";""
"Wentworth Resources";"Norge";"OB Match";"Energi";"Olja & Gas";"WRL";"Aktier";"Q4-2017";"";"";-92.72727;4.879805;0.3636517;"";"";"";"";"";"";"";""
"Venue Retail Group";"Sverige";"Small Cap";"Sällanköpsvaror";"kläder & Textil";"VRG B";"Aktier";"Q2-2018";-0.9992878;"";10.27165;0.1975081;2.16213;"";"";"";"";"";"";"";""
"Verisec";"Sverige";"First North";"Informationsteknik";"IT-Tjänster";"VERI";"Aktier";"Q1-2018";"";"";-19.1678;7.641359;33.35338;"";"";"";"";"";"";"";""
"Verkkokauppa.com";"Finland";"First North";"Informationsteknik";"Programvara & Internet";"VERK";"Aktier";"Q1-2018";"";"";30.97524;0.6361287;6.82095;"";"";"";"";"";"";"";""
"WeSC";"Sverige";"First North";"Sällanköpsvaror";"kläder & Textil";"WESC";"Aktier";"Q1-2018";"";"";-0.5612245;0.4423751;-0.5799642;"";"";"";"";"";"";"";""
"West International";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"WINT";"Aktier";"Q4-2017";"";"";44.04718;2.885792;6.375978;"";"";"";"";"";"";"";""
"Vestas Wind Systems";"Denmark";"Large Cap";"Kraftförsörjning";"Energiproducenter";"VWS";"Aktier";"Q1-2018";7.160938;2.588333;14.41526;1.234323;3.914921;49674.18;0.3044733;198.7589;0.0629803;8.058055;2180.724;"";55061.27
