"Bolagsnamn";"Info";"Info";"Info";"Info";"Info";"Info";"Info";"Kursutveck.";"Utdelning";"P/E";"P/S";"P/B";"EV";"ROIC";"Antal Aktier";"ROE";"Vinst/Aktie";"FCF";"Vinsttillväxt";"Börsvärde"
"";"Land";"Lista";"Sektor";"Bransch";"Ticker";"Instrument";"Rapport";"Utveck.  5 år";"Snitt 5 år";"Senaste";"Senaste";"Senaste";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"År. tillv. 5 år";"Senaste"
"Olvi";"Finland";"Mid Cap";"Dagligvaror";"Livsmedel";"OLVAS";"Aktier";"Q1-2018";0.299915;0.7399999;17.59936;1.83355;2.880415;627.8818;0.1527027;20.758;0.1553304;1.7387;29.9524;0.01490773;635.1948
"OmniCar";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"OMNI";"Aktier";"Q1-2018";"";"";-15.84976;9.549671;3.261626;106.933;"";14.495;"";-0.5937;"";"";136.3979
"OMX Copen 20";"Denmark";"Index";"-";"-";"OMXC20";"Index";"Q4-2017";0.8510074;"";"";"";"";990.9807;"";1;"";"";"";"";990.9807
"OMX Copen 20 GI";"Denmark";"Index";"-";"-";"OMXC20GI";"Index";"Q4-2017";1.049143;"";"";"";"";312.5554;"";1;"";"";"";"";312.5554
"OMX Copen All";"Denmark";"Index";"-";"-";"OMXCPI";"Index";"Q4-2017";0.9042509;"";"";"";"";841.1876;"";1;"";"";"";"";841.1876
"OMX Copen All GI";"Denmark";"Index";"-";"-";"OMXCGI";"Index";"Q4-2017";1.156542;"";"";"";"";1386.625;"";1;"";"";"";"";1386.625
"OMX Copen Financials";"Denmark";"Index";"-";"-";"CX8000PI";"Index";"Q4-2017";0.7239961;"";"";"";"";2131.863;"";1;"";"";"";"";2131.863
"OMX Copen Goods";"Denmark";"Index";"-";"-";"CX3000PI";"Index";"Q4-2017";0.7302914;"";"";"";"";1932.204;"";1;"";"";"";"";1932.204
"OMX Copen Health";"Denmark";"Index";"-";"-";"CX4000PI";"Index";"Q4-2017";1.009602;"";"";"";"";2853.232;"";1;"";"";"";"";2853.232
"OMX Copen Industrial";"Denmark";"Index";"-";"-";"CX2000PI";"Index";"Q4-2017";0.7011378;"";"";"";"";1630.125;"";1;"";"";"";"";1630.125
"OMX Copen Large C";"Denmark";"Index";"-";"-";"OMXCLCPI";"Index";"Q4-2017";0.9016471;"";"";"";"";254.8555;"";1;"";"";"";"";254.8555
"OMX Copen Mid C";"Denmark";"Index";"-";"-";"OMXCMCPI";"Index";"Q4-2017";0.9717438;"";"";"";"";498.6599;"";1;"";"";"";"";498.6599
"OMX Copen Oil&Gas";"Denmark";"Index";"-";"-";"CX0001PI";"Index";"Q4-2017";3.800396;"";"";"";"";3404.704;"";1;"";"";"";"";3404.704
"OMX Copen Sercives";"Denmark";"Index";"-";"-";"CX5000PI";"Index";"Q4-2017";0.07742738;"";"";"";"";864.7479;"";1;"";"";"";"";864.7479
"OMX Copen Small C";"Denmark";"Index";"-";"-";"OMXCSCPI";"Index";"Q4-2017";0.9274539;"";"";"";"";240.5023;"";1;"";"";"";"";240.5023
"OMX Copen Technology";"Denmark";"Index";"-";"-";"CX9000PI";"Index";"Q4-2017";1.754402;"";"";"";"";4870.257;"";1;"";"";"";"";4870.257
"OMX Copen Telecom";"Denmark";"Index";"-";"-";"CX6000PI";"Index";"Q4-2017";0.1108647;"";"";"";"";1067.32;"";1;"";"";"";"";1067.32
"OMX Copen Utilities";"Denmark";"Index";"-";"-";"CX7000PI";"Index";"Q4-2017";-0.01586368;"";"";"";"";518.364;"";1;"";"";"";"";518.364
"Omx Helsi 15";"Finland";"Index";"-";"-";"OMXH15";"Index";"Q4-2017";0.803811;"";"";"";"";1139.397;"";1;"";"";"";"";1139.397
"Omx Helsi 25";"Finland";"Index";"-";"-";"OMXH25";"Index";"Q4-2017";0.8267121;"";"";"";"";4285.855;"";1;"";"";"";"";4285.855
"Omx Helsi All";"Finland";"Index";"-";"-";"OMXHPI";"Index";"Q4-2017";0.6446332;"";"";"";"";10225.07;"";1;"";"";"";"";10225.07
"Omx Helsi All GI";"Finland";"Index";"-";"-";"OMXHGI";"Index";"Q4-2017";1.024487;"";"";"";"";25072.64;"";1;"";"";"";"";25072.64
"Omx Helsi Consumer";"Finland";"Index";"-";"-";"HX3000PI";"Index";"Q4-2017";0.1777557;"";"";"";"";1208.284;"";1;"";"";"";"";1208.284
"Omx Helsi Financials";"Finland";"Index";"-";"-";"HX8000PI";"Index";"Q4-2017";0.2593788;"";"";"";"";1654.488;"";1;"";"";"";"";1654.488
"Omx Helsi Health";"Finland";"Index";"-";"-";"HX4000PI";"Index";"Q4-2017";0.4552153;"";"";"";"";1497.687;"";1;"";"";"";"";1497.687
"Omx Helsi Industrial";"Finland";"Index";"-";"-";"HX2000PI";"Index";"Q4-2017";0.4122388;"";"";"";"";1613.352;"";1;"";"";"";"";1613.352
"Omx Helsi Large Cap";"Finland";"Index";"-";"-";"OMXHLCPI";"Index";"Q4-2017";0.6151081;"";"";"";"";112.9815;"";1;"";"";"";"";112.9815
"Omx Helsi Materials";"Finland";"Index";"-";"-";"HX1000PI";"Index";"Q4-2017";1.732373;"";"";"";"";1645.365;"";1;"";"";"";"";1645.365
"Omx Helsi Mid Cap";"Finland";"Index";"-";"-";"OMXHMCPI";"Index";"Q4-2017";0.8008115;"";"";"";"";361.9091;"";1;"";"";"";"";361.9091
"Omx Helsi Oil&Gas";"Finland";"Index";"-";"-";"HX0001PI";"Index";"Q4-2017";5.166519;"";"";"";"";6440.333;"";1;"";"";"";"";6440.333
"Omx Helsi Services";"Finland";"Index";"-";"-";"HX5000PI";"Index";"Q4-2017";0.6661608;"";"";"";"";1052.628;"";1;"";"";"";"";1052.628
"Omx Helsi Small Cap";"Finland";"Index";"-";"-";"OMXHSCPI";"Index";"Q4-2017";0.9298173;"";"";"";"";373.1626;"";1;"";"";"";"";373.1626
"Omx Helsi Technology";"Finland";"Index";"-";"-";"HX9000PI";"Index";"Q4-2017";0.8931394;"";"";"";"";1247.957;"";1;"";"";"";"";1247.957
"Omx Helsi Telecom";"Finland";"Index";"-";"-";"HX6000PI";"Index";"Q4-2017";0.9046816;"";"";"";"";1905.592;"";1;"";"";"";"";1905.592
"Omx Helsi Utilities";"Finland";"Index";"-";"-";"HX7000PI";"Index";"Q4-2017";0.3903448;"";"";"";"";1009.514;"";1;"";"";"";"";1009.514
"Omx Sthlm 30";"Sverige";"Index";"-";"-";"OMXS30";"Index";"Q4-2017";0.2920229;"";"";"";"";1569.513;"";1;"";"";"";"";1569.513
"Omx Sthlm 30 GI";"Sverige";"Index";"-";"-";"OMXS30GI";"Index";"Q4-2017";0.5533062;"";"";"";"";258.2075;"";1;"";"";"";"";258.2075
"Omx Sthlm 50 EW";"Sverige";"Index";"-";"-";"OMXS50EW";"Index";"Q4-2017";1.000853;"";"";"";"";595.3324;"";1;"";"";"";"";595.3324
"Omx Sthlm 60";"Sverige";"Index";"-";"-";"OMXS60PI";"Index";"Q4-2017";0.4291368;"";"";"";"";181.0998;"";1;"";"";"";"";181.0998
"Omx Sthlm 60 GI";"Sverige";"Index";"-";"-";"OMXS60";"Index";"Q4-2017";0.6947493;"";"";"";"";279.5526;"";1;"";"";"";"";279.5526
"Omx Sthlm All";"Sverige";"Index";"-";"-";"OMXSPI";"Index";"Q4-2017";0.5191165;"";"";"";"";579.0699;"";1;"";"";"";"";579.0699
"Omx Sthlm All GI";"Sverige";"Index";"-";"-";"OMXSGI";"Index";"Q4-2017";0.7970096;"";"";"";"";242.4536;"";1;"";"";"";"";242.4536
"Omx Sthlm Consumer";"Sverige";"Index";"-";"-";"SX3000PI";"Index";"Q4-2017";0.8464704;"";"";"";"";2299.293;"";1;"";"";"";"";2299.293
"Omx Sthlm Financials";"Sverige";"Index";"-";"-";"SX8000PI";"Index";"Q4-2017";0.4149968;"";"";"";"";1782.809;"";1;"";"";"";"";1782.809
"Omx Sthlm Health";"Sverige";"Index";"-";"-";"SX4000PI";"Index";"Q4-2017";0.7008181;"";"";"";"";1962.156;"";1;"";"";"";"";1962.156
"Omx Sthlm Industrial";"Sverige";"Index";"-";"-";"SX2000PI";"Index";"Q4-2017";0.8526604;"";"";"";"";1876.862;"";1;"";"";"";"";1876.862
"Omx Sthlm Large Cap";"Sverige";"Index";"-";"-";"OMXSLCPI";"Index";"Q4-2017";0.4394929;"";"";"";"";167.9593;"";1;"";"";"";"";167.9593
"Omx Sthlm Materials";"Sverige";"Index";"-";"-";"SX1000PI";"Index";"Q4-2017";1.480738;"";"";"";"";2049.375;"";1;"";"";"";"";2049.375
"Omx Sthlm Mid Cap";"Sverige";"Index";"-";"-";"OMXSMCPI";"Index";"Q4-2017";1.487624;"";"";"";"";819.6121;"";1;"";"";"";"";819.6121
"Omx Sthlm Oil&Gas";"Sverige";"Index";"-";"-";"SX0001PI";"Index";"Q4-2017";0.6555843;"";"";"";"";1746.511;"";1;"";"";"";"";1746.511
"Omx Sthlm Services";"Sverige";"Index";"-";"-";"SX5000PI";"Index";"Q4-2017";-0.09080312;"";"";"";"";936.2798;"";1;"";"";"";"";936.2798
"Omx Sthlm Small Cap";"Sverige";"Index";"-";"-";"OMXSSCPI";"Index";"Q4-2017";1.691599;"";"";"";"";824.6433;"";1;"";"";"";"";824.6433
"Omx Sthlm Technology";"Sverige";"Index";"-";"-";"SX9000PI";"Index";"Q4-2017";0.2804316;"";"";"";"";1116.302;"";1;"";"";"";"";1116.302
"Omx Sthlm Telecom";"Sverige";"Index";"-";"-";"SX6000PI";"Index";"Q4-2017";0.08143414;"";"";"";"";993.2469;"";1;"";"";"";"";993.2469
"Omx Sthlm Utilities";"Sverige";"Index";"-";"-";"SX7000PI";"Index";"Q4-2017";-0.349515;"";"";"";"";292.6994;"";1;"";"";"";"";292.6994
"Oncology Venture";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"OV";"Aktier";"Q4-2017";"";"";-3.193404;86.35868;2.733929;168.598;"";10.944;"";-5.1669;"";"";180.576
"Oncopeptides";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"ONCO";"Aktier";"Q1-2018";"";"";-20.23212;"";7.681838;4343.868;"";38.828;"";-6.376;"";"";5008.812
"Oniva Online Group";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"ONG";"Aktier";"Q1-2018";-0.5974461;"";13.058;1.426567;1.745361;179.7454;-0.6145397;19.889;-0.5408541;0.6586;-7.340001;-0.3292263;171.0454
"Online Brands Nordic";"Sverige";"First North";"Sällanköpsvaror";"Återförsäljare";"OBAB";"Aktier";"Q1-2018";-0.74;"";-8.003732;0.341817;8.174359;9.385734;-0.4477827;22.046;-0.7900906;-0.0536;-2.0936;"";9.457734
"Onxeo";"Denmark";"Small Cap";"Hälsovård";"Läkemedel";"ONXEO";"Aktier";"Q4-2017";"";"";-1.0972;6.818766;1.299548;376.9504;"";50.572;"";-8.6903;"";"";482.204
"OptiFreeze";"Sverige";"Aktietorget";"Industri";"Handel & Distribution";"OPTI";"Aktier";"Q1-2018";"";"";-19.46226;96.21177;8.660083;157.2671;-2.194525;9.877;-0.6752813;-0.8889;-8.181401;"";170.8721
"OptiMobile";"Sverige";"Aktietorget";"Telekommunikation";"Telekommunikationstjänster";"OPT";"Aktier";"Q1-2018";"";"";-22.64151;3.683002;2.109055;29.04792;"";9.884;"";-0.1272;"";"";28.46592
"OPUS Prodox";"Sverige";"Mid Cap";"Industri";"Produktion";"OPUS";"Aktier";"Q1-2018";0.4216008;0.082;22.54606;0.9820809;1.986057;3418.393;0.05505206;289.877;0.1108611;0.2985;-304.8378;0.04459181;1950.872
"Orava";"Finland";"Small Cap";"Finans & Fastighet";"Fastigheter";"OREIT";"Aktier";"Q1-2018";"";0.68;-14.14224;3.526108;0.5456358;150.1048;0.01585132;9.599;0.02839979;-0.3684;-5.458;"";50.01079
"Orexo";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"ORX";"Aktier";"Q1-2018";-0.4070176;"";36.64354;1.781765;3.827236;1050.838;-0.02584833;34.581;-0.1198465;0.9224;-22.76;"";1168.838
"Orezone";"Sverige";"Aktietorget";"Material";"Gruv & Metall";"ORE";"Aktier";"Q1-2018";"";"";-7.222222;"";3.04614;4.59341;-0.9053233;59.595;-0.5632173;-0.0108;-1.6476;"";4.64841
"OrganoClick";"Sverige";"First North";"Industri";"Produktion";"ORGC";"Aktier";"Q1-2018";"";"";-15.76355;5.327743;15.05182;421.9616;-0.9482615;74.465;-0.8878716;-0.3451;-32.6816;"";405.0896
"Orgo Tech";"Sverige";"Aktietorget";"Informationsteknik";"Programvara & Internet";"ORGO";"Aktier";"Q1-2018";"";"";-15.5922;4.117181;2.195482;5.813;"";10;"";-0.0667;"";"";10.4
"Oriflame";"Sverige";"Large Cap";"Dagligvaror";"Konsumentprodukter";"ORI";"Aktier";"Q1-2018";0.3647486;13.4582;18.95914;1.314733;7.696003;18442.3;0.2528013;57.655;0.3254288;15.8868;1006.715;0.04903637;17365.69
"Oriola A";"Finland";"Mid Cap";"Hälsovård";"Läkemedel";"OKDAV";"Pref";"Q1-2018";0.4366463;0.09;25.37438;0.3573139;3.204232;649.3504;-0.1574575;181.328;-0.2343479;0.1202;15.9;0.257017;553.0504
"Oriola B";"Finland";"Mid Cap";"Hälsovård";"Läkemedel";"OKDBV";"Aktier";"Q1-2018";0.3568613;0.09;24.91681;0.3508705;3.146451;639.3774;-0.1574575;181.328;-0.2343479;0.1202;15.9;0.257017;543.0773
"Orion A";"Finland";"Large Cap";"Hälsovård";"Läkemedel";"ORNAV";"Pref";"Q1-2018";0.4524556;1.41;18.37166;3.713886;7.53951;4022.536;0.3509362;140.62;0.3782946;1.5132;199.4;0.007225112;3909.236
"Orion B";"Finland";"Large Cap";"Hälsovård";"Läkemedel";"ORNBV";"Aktier";"Q1-2018";0.3488982;1.41;16.99048;3.434676;6.972691;3728.64;0.3509362;140.62;0.3782946;1.5132;199.4;0.007225112;3615.34
"Orkla";"Norge";"OBX";"Finans & Fastighet";"Investmentbolag";"ORK";"Aktier";"Q1-2018";0.4932527;3.56;9.240817;1.879613;2.197119;76409.55;0.1262613;1018.931;0.1516954;8.0231;8066;0.6377657;75543.55
"Orphazyme";"Denmark";"Mid Cap";"Hälsovård";"Bioteknik";"ORPHA";"Aktier";"Q4-2017";"";"";-9.632238;"";1.974345;583.873;"";19.928;"";-6.3329;"";"";1215.608
"Orsted";"Denmark";"Large Cap";"Kraftförsörjning";"Energiproducenter";"ORSTED";"Aktier";"Q1-2018";"";4.8;8.752706;2.597666;2.399492;166583.9;0.06040994;420.381;0.08626066;43.7579;-1177.8;"";161005.9
"Ortivus A";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"ORTI A";"Pref";"Q1-2018";0.3248452;"";-9.335596;2.177181;10.12055;119.1423;-0.5721516;31.145;-0.7356743;-0.4124;-5.7388;"";119.9082
"Ortivus B";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"ORTI B";"Aktier";"Q1-2018";-0.4090909;"";-4.728419;1.102728;5.125992;59.96675;-0.5721516;31.145;-0.7356743;-0.4124;-5.7388;"";60.73275
"Ortoma";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"ORT B";"Aktier";"Q1-2018";"";"";-66.95721;33.02255;8.687985;523.4158;-0.2530529;15.716;-0.1985417;-0.5048;-14.9686;"";531.2008
"Oscar P.";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP";"Aktier";"Q1-2018";"";0.3;-9.266662;0.2985068;0.4965954;2588.957;0.08278321;28.563;0.1813185;-2.7518;-512.04;"";728.3565
"Oscar P. Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP PREF";"Pref";"Q4-2017";"";"";"";"";"";194.5;"";1;"";"";"";"";194.5
"Oscar Properties Pref B";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"OP PREFB";"Pref";"Q4-2017";"";"";"";"";"";492;"";1;"";"";"";"";492
"Ostjydsk Bank";"Denmark";"Small Cap";"Finans & Fastighet";"Bank";"OJBA";"Aktier";"Q2-2017";-0.9373678;"";5.907534;0.4970228;0.2011911;51.124;"";89.4;"";0.1168;"";"";61.686
"Otello";"Norge";"OB Match";"Informationsteknik";"Programvara & Internet";"OTELLO";"Aktier";"Q4-2017";-0.4909502;0.1;-19.88159;1.001121;0.8943917;2585.165;0.1686683;144.484;0.1255186;-1.1317;285.1182;"";3250.89
"Outokumpu";"Finland";"Large Cap";"Material";"Gruv & Metall";"OUT1V";"Aktier";"Q1-2018";0.231289;0.12;9.257235;0.381947;0.9030062;3851.481;0.02700572;416.374;0.02691602;0.622;158.6;"";2397.481
"Outotec";"Finland";"Mid Cap";"Industri";"Tjänster & Leverans";"OTE1V";"Aktier";"Q1-2018";-0.2470701;0.02;211.2668;1.238825;3.181783;1383.102;-0.0282346;183.121;-0.03256141;0.0371;-5.240001;-0.4077841;1435.302
"Pallas";"Sverige";"First North";"Industri";"Tjänster & Leverans";"PALS B";"Aktier";"Q4-2017";-0.2061539;"";2.119967;0.2084543;0.345;98.098;-0.01201426;17.25;-0.5342443;0.2434;1.8612;"";8.901
"Pandora";"Denmark";"Large Cap";"Sällanköpsvaror";"Konsument";"PNDORA";"Aktier";"Q1-2018";1.539;18.8;10.03823;2.457348;8.712417;61231.73;0.4960759;110.029;0.7358481;50.5866;3431.2;0.2428564;55872.73
"Pandox";"Sverige";"Large Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"PNDX B";"Aktier";"Q1-2018";"";3.54;7.916055;5.614042;1.213468;50370.35;0.06381616;157.499;0.1513768;19.4794;-4314.6;0.6926436;24286.35
"Panion Animal Health";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"PANION";"Aktier";"Q1-2018";"";"";-4.549266;"";41.82675;14.85923;"";16.191;"";-0.2385;"";"";17.56724
"Panoro Energy";"Norge";"OB Match";"Energi";"Olja & Gas";"PEN";"Aktier";"Q4-2017";-0.585034;"";-1.809928;10.15999;3.823486;469.0623;-0.8234485;42.502;-0.8288049;-6.7406;104.0204;"";518.5244
"Panostaja";"Finland";"Small Cap";"Finans & Fastighet";"Investmentbolag";"PNA1V";"Aktier";"Q1-2018";0.4735481;0.042;1.827746;0.2751726;0.9436955;120.4773;0.07470102;52.533;0.1343395;0.5608;-1.3698;"";53.84632
"Pantaluren";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"PANT MTF";"Aktier";"Q1-2018";"";"";-1.780354;1.242152;1.326258;5.06795;"";1.499;"";-3.3982;"";"";9.06895
"Papilly";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"PAPI";"Aktier";"Q4-2017";"";"";-0.1609524;3.654951;-0.7404709;15.32439;-2.018621;19.594;-4.379872;-1.05;-11.4614;"";3.311386
"Paradox Interactive";"Sverige";"First North";"Sällanköpsvaror";"Betting & Spel";"PDX";"Aktier";"Q1-2018";"";0.794;59.16071;21.24097;28.68955;20057.23;0.7165886;105.6;0.493838;3.2623;135.57;"";20380.8
"Parans Solar";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"PARA";"Aktier";"Q4-2017";0.1695234;"";-2.858482;13.87705;12.65012;53.4138;-1.314549;18.436;-1.24425;-1.067;-7.0718;"";56.2298
"Pareto Bank";"Norge";"OB Match";"Finans & Fastighet";"Bank";"PARB";"Aktier";"Q1-2018";"";0.9599999;7.124958;4.146031;1.058054;2631.896;0.01920954;58.619;0.1413323;5.3474;-160.8676;0.156753;2233.384
"Park Street Nordicom";"Denmark";"Small Cap";"Finans & Fastighet";"Fastigheter";"PSNRDC A";"Aktier";"Q4-2017";0.7806789;"";0.8092458;1.738305;0.5251656;2054.757;"";42.733;"";8.4276;"";"";291.4391
"PARKEN Sport";"Denmark";"Small Cap";"Sällanköpsvaror";"Hotell, restaurang & nöje";"PARKEN";"Aktier";"Q1-2018";-0.03184713;"";13.71173;0.5699916;0.7604251;1848.907;"";9.875;"";5.5427;"";"";750.5
"Paxman";"Sverige";"First North";"Hälsovård";"Sjukvård";"PAX";"Aktier";"Q4-2017";"";"";-49.74925;10.94453;8.785116;388.9974;"";16.013;"";-0.4985;"";"";397.1224
"Paynova";"Sverige";"NGM";"Informationsteknik";"IT-Tjänster";"PAY";"Aktier";"Q1-2018";-0.1395349;"";-4.755784;3.826671;4.040057;146.1653;-0.9804587;339.736;-0.7066547;-0.0778;-29.7748;"";125.7023
"PCI Biotech";"Norge";"OB Match";"Hälsovård";"Bioteknik";"PCIB";"Aktier";"Q1-2018";2.40175;"";-27.89946;132.4205;46.64717;1293.564;"";24.9;-1.961674;-1.9176;-32.2132;"";1332.15
"Peab";"Sverige";"Large Cap";"Industri";"Byggnation";"PEAB B";"Aktier";"Q1-2018";1.095045;3.29;10.67505;0.4229412;1.995556;23037.5;0.1189617;295;0.1593604;6.7728;1930.6;0.4631518;21328.5
"Peckas Naturodlingar";"Sverige";"NGM";"Dagligvaror";"Livsmedel";"PEKA MTF B";"Aktier";"Q4-2017";"";"";-8.459378;"";3.238628;63.086;"";2.64;"";-2.9553;"";"";66
"Pegroco Pref";"Sverige";"First North";"Finans & Fastighet";"Investmentbolag";"PEGRO PREF";"Pref";"Q4-2017";"";"";"";"";"";0.1225;"";0.001;"";"";"";"";0.1225
"PEN Concept";"Sverige";"Aktietorget";"Industri";"Tjänster & Leverans";"PENCON";"Aktier";"Q1-2018";"";"";-4.341609;0.490895;2.944838;73.77516;"";22.774;"";-0.7693;"";"";76.06516
"Peptonic Medical";"Sverige";"Aktietorget";"Hälsovård";"Bioteknik";"PMED";"Aktier";"Q1-2018";"";"";-1.589186;88.22446;0.3641413;17.36375;-0.2644565;43.014;-0.2165494;-0.3033;-19.35725;"";20.73275
"Per Aarsleff";"Denmark";"Mid Cap";"Industri";"Byggnation";"PAAL B";"Aktier";"Q4-2017";3.117117;"";17.3685;0.416327;1.732808;4742.417;"";20.385;"";13.156;"";"";4657.973
"Petroleum Geo-Services";"Norge";"OBX";"Energi";"Olja & Gas";"PGS";"Aktier";"Q1-2018";-0.5400912;0.14;-3.805593;1.959533;2.232858;23187.81;-0.1647728;340.234;-0.3570943;-10.6107;-449.8682;"";13738.65
"Petrolia";"Norge";"OB Standard";"Energi";"Olja & Gas";"PDR";"Aktier";"Q4-2017";-0.4978602;"";-3.646913;0.6114143;0.7202078;127.9864;-0.1918323;53.757;-0.218955;-0.9652;62.66744;"";189.2246
"PExA";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"PEXA B";"Aktier";"Q1-2018";"";"";-5.009122;16.03886;1.787584;16.7005;-1.295907;9.225;-0.2291362;-0.6029;-4.1712;"";27.8595
"Pharmacolog";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"PHLOG";"Aktier";"Q1-2018";"";"";-2.486156;18.86625;3.014362;16.84218;-1.785068;3.929;-2.429143;-2.5823;-7.5634;"";25.22418
"PharmaLundensis";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"PHAL";"Aktier";"Q1-2018";-0.73;"";-4.732691;"";8.403315;54.009;-1.138661;20.28;-0.883024;-0.5705;-7.149001;"";54.756
"Phase Holographic";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"PHI";"Aktier";"Q3-2018";"";"";-20.26796;79.41619;12.53222;275.4105;-0.6194299;11.67;-0.5220284;-1.1718;-11.876;"";277.1625
"Philly Shipyard";"Norge";"Oslo Axess";"Industri";"Produktion";"PHLY";"Aktier";"Q1-2018";0.2494901;14.8605;1.682048;0.1622656;0.528003;266.94;0.3584315;12.107;0.2802908;31.5092;400.0176;0.2738961;641.671
"Photocat";"Sverige";"First North";"Industri";"Byggprodukter";"PCAT";"Aktier";"Q1-2018";"";"";-3.980892;7.636852;2.681732;40.3236;-0.4299561;3;-0.5360144;-3.14;-8.13032;"";37.5
"Photocure";"Norge";"OB Match";"Hälsovård";"Läkemedel";"PHO";"Aktier";"Q4-2017";-0.2425068;"";-17.27996;4.019028;2.749278;474.9466;-0.2596542;21.567;-0.1026238;-1.6088;-27.6644;"";599.5626
"PiezoMotor";"Sverige";"First North";"Industri";"Produktion";"PIEZO";"Aktier";"Q1-2018";"";"";-58.99705;31.6164;14.04038;788.412;-1.721169;13.907;-1.473474;-1.017;-18.0582;"";834.42
"Pihlajalinna";"Finland";"Mid Cap";"Hälsovård";"Sjukvård";"PIHLIS";"Aktier";"Q1-2018";"";0.098;48.82474;0.5591246;1.91268;320.6579;0.0373654;20.613;0.08017697;0.2425;-6.02;-0.07223789;244.0579
"Piippo";"Finland";"First North";"Industri";"Produktion";"PIIPPO";"Aktier";"Q2-2017";"";"";19.53888;0.3656881;0.864536;5.718;"";1.293;"";0.2559;"";"";6.465
"Pioneer Property Pref";"Norge";"Oslo Axess";"Finans & Fastighet";"Fastigheter";"PPG PREF";"Pref";"Q3-2017";"";"";"";"";"";0.103;"";0.001;"";"";"";"";0.103
"Platzer";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"PLAZ B";"Aktier";"Q1-2018";"";1.17;4.528773;6.935366;1.098054;15236.17;0.07935327;119.934;0.1722801;12.807;-1024.4;0.2737283;6956.172
"PledPharma";"Sverige";"First North";"Hälsovård";"Läkemedel";"PLED";"Aktier";"Q1-2018";0.2444604;"";-8.486752;53.312;2.696154;481.8807;"";48.666;-0.4304174;-1.8794;-60.9972;"";776.2227
"Plejd";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"PLEJD";"Aktier";"Q1-2018";"";"";79.13946;8.286831;10.34229;433.108;-0.1004903;7.255;-0.1102966;0.7809;-6.4825;"";448.359
"Pohjois-Karjalan";"Finland";"Small Cap";"Dagligvaror";"Konsumentprodukter";"PKK1V";"Aktier";"Q4-2017";-0.2043011;0.3;22.05663;1.137909;1.754277;87.6258;0.1021787;12.517;0.1189659;0.3355;4.923;-0.1104681;92.6258
"Polarcus";"Norge";"OB Match";"Energi";"Olja & Gas";"PLCS";"Aktier";"Q1-2018";-0.9960084;"";-0.3511755;0.2822487;0.4140316;2778.541;-2.216438;153.438;-1.671054;-6.763;41.43064;"";364.4153
"Polaris Media";"Norge";"OB Standard";"Sällanköpsvaror";"Media";"POL";"Aktier";"Q1-2018";-0.140625;1.25;12.09456;0.7086668;0.6225889;1271.394;0.1224739;48.927;0.149887;1.819;65.46;-0.01543267;1076.394
"Polygiene";"Sverige";"First North";"Industri";"Produktion";"POLYG";"Aktier";"Q1-2018";"";"";-41.38988;2.189195;4.856638;152.5116;0.357825;20.516;0.09237927;-0.1957;-5.088;"";166.1796
"Polyplank";"Sverige";"First North";"Industri";"Produktion";"POLY";"Aktier";"Q1-2018";-0.9987101;"";-0.9489051;0.2059353;-2.462591;17.9796;-50.46315;84.567;-3.00827;-0.0959;-7.4998;"";7.695597
"Ponsse 1";"Finland";"Mid Cap";"Industri";"Produktion";"PON1V";"Aktier";"Q1-2018";4.151261;0.62;18.96424;1.472486;4.596064;871.318;0.2751468;28;0.2994325;1.6162;25.6024;0.3783169;858.2
"Poolia";"Sverige";"Small Cap";"Industri";"Bemanning";"POOL B";"Aktier";"Q1-2018";-0.1018868;0.46;17.41548;0.2638247;2.172194;190.8518;0.1834263;17.122;0.1290215;0.6833;7.12;"";203.7518
"PowerCell";"Sverige";"First North";"Industri";"Produktion";"PCELL";"Aktier";"Q1-2018";"";"";-18.23032;31.30303;7.481455;1114.317;-4.981245;51.678;-1.79256;-1.3494;-62.37859;"";1271.279
